HUD frame time nsec:,16668000

Range Index,Elapsed Time, First Event,Last Event
0,5760,1,1
1,10144,3,3
2,9536,74,74
3,3936,146,146
4,10720,158,158
5,12032,205,205
6,16480,255,255
7,6112,260,260
8,16064,269,269
9,704,300,300
10,14968960,315,315
