HUD frame time nsec:,16666000

Range Index,Elapsed Time, First Event,Last Event
0,6016,1,1
1,11712,3,3
2,3680,8,8
3,14720,74,74
4,736,78,78
5,736,82,82
6,736,86,86
7,704,90,90
8,8128,135,135
9,11712,147,147
10,12320,215,215
11,704,219,219
12,704,223,223
13,736,227,227
14,736,231,231
15,23360,278,278
16,6400,283,283
17,15392,292,292
18,704,323,323
19,13218240,338,338
