HUD frame time nsec:,21735000

Range Index,Elapsed Time, First Event,Last Event
0,5824,1,1
1,6944,3,3
2,11040,37,37
3,736,41,41
4,736,45,45
5,736,49,49
6,736,53,53
7,704,112,112
8,11872,125,125
9,9504,153,153
10,736,157,157
11,704,161,161
12,768,165,165
13,736,169,169
14,15520,212,212
15,6208,217,217
16,15936,226,226
17,736,257,257
18,15126624,272,272
