HUD frame time nsec:,23096000

Range Index,Elapsed Time, First Event,Last Event
0,5760,1,1
1,6944,3,3
2,10880,49,49
3,736,53,53
4,704,57,57
5,704,61,61
6,736,65,65
7,1632,136,136
8,11968,148,148
9,8672,182,182
10,736,186,186
11,704,190,190
12,704,194,194
13,736,198,198
14,21504,247,247
15,6176,252,252
16,16480,261,261
17,704,292,292
18,15033120,307,307
