HUD frame time nsec:,25169000

Range Index,Elapsed Time, First Event,Last Event
0,5760,1,1
1,7136,3,3
2,12032,18,18
3,14336,78,78
4,736,83,83
5,736,88,88
6,704,93,93
7,704,97,97
8,7968,134,134
9,11136,146,146
10,26176,208,208
11,736,213,213
12,704,218,218
13,960,223,223
14,704,227,227
15,736,266,266
16,6176,271,271
17,15328,280,280
18,736,311,311
19,14131520,326,326
