HUD frame time nsec:,24394000

Range Index,Elapsed Time, First Event,Last Event
0,5728,1,1
1,7072,3,3
2,7072,18,18
3,14432,69,69
4,704,74,74
5,704,79,79
6,832,84,84
7,704,88,88
8,7936,126,126
9,10944,138,138
10,8448,189,189
11,704,194,194
12,704,199,199
13,736,204,204
14,736,208,208
15,736,246,246
16,6144,251,251
17,15744,260,260
18,704,291,291
19,14648448,306,306
