HUD frame time nsec:,24593000

Range Index,Elapsed Time, First Event,Last Event
0,5760,1,1
1,7360,3,3
2,12064,18,18
3,13952,78,78
4,736,83,83
5,736,88,88
6,736,93,93
7,704,97,97
8,7680,134,134
9,11392,146,146
10,12128,208,208
11,704,213,213
12,704,218,218
13,704,223,223
14,704,227,227
15,27232,266,266
16,6208,271,271
17,15424,280,280
18,704,311,311
19,13405184,326,326
