HUD frame time nsec:,22290000

Range Index,Elapsed Time, First Event,Last Event
0,5760,1,1
1,6944,3,3
2,10912,37,37
3,704,41,41
4,736,45,45
5,736,49,49
6,704,53,53
7,2464,112,112
8,11648,124,124
9,10144,152,152
10,704,156,156
11,736,160,160
12,704,164,164
13,736,168,168
14,23424,211,211
15,6368,216,216
16,16320,225,225
17,704,256,256
18,14908416,271,271
