HUD frame time nsec:,22511000

Range Index,Elapsed Time, First Event,Last Event
0,5792,1,1
1,7040,3,3
2,10304,37,37
3,704,41,41
4,704,45,45
5,736,49,49
6,704,53,53
7,2528,112,112
8,11936,124,124
9,9696,152,152
10,768,156,156
11,704,160,160
12,704,164,164
13,704,168,168
14,22848,211,211
15,6240,216,216
16,16736,225,225
17,736,256,256
18,14568352,271,271
