HUD frame time nsec:,18988000

Range Index,Elapsed Time, First Event,Last Event
0,5888,1,1
1,7008,3,3
2,11264,41,41
3,704,45,45
4,704,49,49
5,736,53,53
6,704,57,57
7,704,120,120
8,11712,132,132
9,9440,162,162
10,704,166,166
11,736,170,170
12,704,174,174
13,736,178,178
14,18944,223,223
15,6176,228,228
16,16192,237,237
17,704,268,268
18,14846976,283,283
