HUD frame time nsec:,23564000

Range Index,Elapsed Time, First Event,Last Event
0,5760,1,1
1,6944,3,3
2,6976,18,18
3,14656,69,69
4,704,74,74
5,704,79,79
6,736,84,84
7,736,88,88
8,8000,126,126
9,10592,138,138
10,8448,189,189
11,864,194,194
12,704,199,199
13,704,204,204
14,736,208,208
15,704,246,246
16,6208,251,251
17,15648,260,260
18,704,291,291
19,14737696,306,306
